Date,Close_S&P500,Change_pct_S&P500,Close_GBX-GBP,Close_USD-GBP,Change_pct_USD_GBP,Close_NYSE:SPY,Close_LON:ISF,Close_LON:RDSB,Close_NASDAQ:MSFT,Close_NASDAQ:AAPL,Close_NASDAQ:FB,Close_NYSE:XOM,Close_NYSE:GS,Close_NYSE:JPM,Close_NYSE:BA,Change_pct_NYSE:SPY,Std_Dev_NYSE:SPY,Std_Dev_pct_NYSE:SPY,EntryPrice_NYSE:SPY,Change_pct_LON:ISF,Std_Dev_LON:ISF,Std_Dev_pct_LON:ISF,EntryPrice_LON:ISF,Change_pct_LON:RDSB,Std_Dev_LON:RDSB,Std_Dev_pct_LON:RDSB,EntryPrice_LON:RDSB,Change_pct_NASDAQ:MSFT,Std_Dev_NASDAQ:MSFT,Std_Dev_pct_NASDAQ:MSFT,EntryPrice_NASDAQ:MSFT,Change_pct_NASDAQ:AAPL,Std_Dev_NASDAQ:AAPL,Std_Dev_pct_NASDAQ:AAPL,EntryPrice_NASDAQ:AAPL,Change_pct_NASDAQ:FB,Std_Dev_NASDAQ:FB,Std_Dev_pct_NASDAQ:FB,EntryPrice_NASDAQ:FB,Change_pct_NYSE:XOM,Std_Dev_NYSE:XOM,Std_Dev_pct_NYSE:XOM,EntryPrice_NYSE:XOM,Change_pct_NYSE:GS,Std_Dev_NYSE:GS,Std_Dev_pct_NYSE:GS,EntryPrice_NYSE:GS,Change_pct_NYSE:JPM,Std_Dev_NYSE:JPM,Std_Dev_pct_NYSE:JPM,EntryPrice_NYSE:JPM,Change_pct_NYSE:BA,Std_Dev_NYSE:BA,Std_Dev_pct_NYSE:BA,EntryPrice_NYSE:BA,DealDate,weekday
2012-06-06,1315.130005,0.023049401011279613,0.01,0.6469,-0.007974237080202395,115.786804,4.549543,1437.3688960000004,24.890968,54.669357,26.809999,64.73207099999999,86.830116,27.716799,58.355637,0.029728400948443534,2.940571780040091,0.025396432740643664,114.1154135,0.02741253921496889,0.14411058578362024,0.031675837723397764,4.488849500000001,0.01934252450990326,65.80389636367407,0.04578079889358762,1423.731506,0.03163416931272556,0.5086786311148758,0.020436273555728156,24.509338,0.01866365817918747,2.405166611481658,0.04399478507643063,54.168538999999996,-0.032828284012564324,4.323450977088635,0.16126263104629862,27.264999000000003,0.029003947939120867,2.256591848902205,0.034860492087487906,63.819788,0.025043177362808144,3.0945211263267316,0.0356387998644011,85.769428,0.03570315158044246,1.1934757544904484,0.04305965326264582,27.239067,0.026472156171508665,1.4936041310191226,0.025594856089380405,57.60315700000001,2012-06-06,2
2012-06-07,1314.98999,-0.00010646475973297154,0.01,0.642,-0.007574586489411006,115.85698700000002,4.5984370000000006,1449.301147,24.7892,54.694237,26.309999,65.143829,85.952316,27.498886,59.14194499999999,0.0006061398844725563,2.940571780040091,0.025381048274974477,115.82189550000001,0.010747013491245294,0.14411058578362024,0.0313390366734654,4.57399,0.008301453463481323,65.80389636367407,0.045403880690970067,1443.3350215,-0.004088551317088185,0.5086786311148758,0.02052017132924321,24.840084,0.0004550995542165204,2.405166611481658,0.043974772177216,54.681797,-0.01864975824877879,4.323450977088635,0.16432729537878868,26.559999,0.006360958233516234,2.256591848902205,0.03464014755568337,64.93795,-0.010109395684787637,3.0945211263267316,0.036002766072373564,86.391216,-0.00786212722472035,1.1934757544904484,0.04340087647515788,27.6078425,0.013474413791421558,1.4936041310191226,0.02525456562206608,58.748791,2012-06-07,3
2012-06-08,1325.660034,0.008114163667511942,0.01,0.6487,0.010436137071651252,116.778236,4.587478,1445.550781,25.145395,55.51695600000001,27.1,65.264923,86.446083,28.228054,59.133484,0.007951605024908659,2.940571780040091,0.025180820337447903,116.31761150000001,-0.0023832010746261956,0.14411058578362024,0.031413902319230795,4.592957500000001,-0.0025877065010009304,65.80389636367407,0.045521677431596276,1447.425964,0.014368959062817765,0.5086786311148758,0.020229494550190037,24.9672975,0.015042151515890279,2.405166611481658,0.04332309954965214,55.105596500000004,0.030026645002913188,4.323450977088635,0.15953693642393488,26.7049995,0.0018588713905656196,2.256591848902205,0.034575875450005594,65.204376,0.0057446619588470416,3.0945211263267316,0.03579712369763164,86.19919949999999,0.026516274150160113,1.1934757544904484,0.04227977438651805,27.86347,-0.00014306259288543455,1.4936041310191226,0.02525817912266293,59.1377145,2012-06-08,4
2012-06-11,1308.930054,-0.01262011343098246,0.01,0.6448,-0.006012024048096198,115.295494,4.589163,1445.891602,24.509335,54.641617,27.01,64.804733,84.855034,27.507271000000006,59.27721800000001,-0.012697074821373389,2.940571780040091,0.025504654848350718,116.036865,0.00036730421377506595,0.14411058578362024,0.03140236809710621,4.5883205,0.0002357724159398611,65.80389636367407,0.045510947205621904,1445.7211914999998,-0.025295287665992094,0.5086786311148758,0.020754485224298243,24.827365,-0.015767056824945724,2.405166611481658,0.044017119981673646,55.0792865,-0.0033210332103320583,4.323450977088635,0.16006852932575472,27.055,-0.007051107683065827,2.256591848902205,0.03482140492581314,65.034828,-0.018405102287861852,3.0945211263267316,0.03646832698607759,85.6505585,-0.025534278771040864,1.1934757544904484,0.043387646651332594,27.8676625,0.002430670244290223,1.4936041310191226,0.025196933685705733,59.20535100000001,2012-06-11,0
2012-06-12,1324.180054,0.011650737144736745,0.01,0.6433,-0.0023263027295286065,116.620293,4.617826,1461.915527,24.840088,55.118996,27.4,65.603996,85.988861,28.303493,61.36557,0.011490466401054666,2.940571780040091,0.025214923615738908,115.95789350000001,0.006245801249596061,0.14411058578362024,0.031207452550966675,4.6034945,0.011082383338996804,65.80389636367407,0.045012105794313834,1453.9035645,0.013494980585968541,0.5086786311148758,0.02047813321413659,24.6747115,0.008736545992041211,2.405166611481658,0.04363589299561367,54.8803065,0.01443909663087739,4.323450977088635,0.15779018164557063,27.205,0.012333404722151942,2.256591848902205,0.03439717069829413,65.2043645,0.013361929711795284,3.0945211263267316,0.035987465008133226,85.4219475,0.028945873983645676,1.1934757544904484,0.04216708356422468,27.905382000000003,0.03523026333658219,1.4936041310191226,0.02433944850539354,60.321394000000005,2012-06-12,1
2012-06-13,1314.880005,-0.007023251084251725,0.01,0.6417,-0.0024871755013211594,115.87458,4.627941000000001,1479.644043,24.704391,54.73631999999999,27.27,65.09539000000001,84.781898,28.74769,60.925922,-0.006394367402249745,2.940571780040091,0.025377194722432574,116.24743649999999,0.0021904246716963893,0.14411058578362024,0.031139244381814767,4.6228835,0.012126908615835541,65.80389636367407,0.04447278835405285,1470.7797850000002,-0.005462822837020598,0.5086786311148758,0.020590616102006958,24.7722395,-0.006942724428435021,2.405166611481658,0.04394096299279269,54.927657999999994,-0.0047445255474452,4.323450977088635,0.15854239006558984,27.335,-0.00775266799296781,2.256591848902205,0.034665924098499216,65.349693,-0.014036271511957854,3.0945211263267316,0.036499785913341215,85.3853795,0.01569406998634415,1.1934757544904484,0.04151553583924303,28.525591499999997,-0.007164408315607607,1.4936041310191226,0.024515084581225092,61.145746,2012-06-13,2
2012-06-14,1329.099976,0.010814653007062747,0.01,0.6433,0.0024933769674302386,117.102859,4.615295,1480.325928,24.882488,54.676064,28.290001,66.306366,85.787704,29.041035,60.74836,0.010600072940933236,2.940571780040091,0.02511101611994026,116.4887195,-0.002732532674898147,0.14411058578362024,0.031224566530117848,4.621618,0.0004608439463706926,65.80389636367407,0.04445230277941472,1479.9849855,0.007209123268814732,0.5086786311148758,0.02044323827725249,24.793439499999998,-0.00110084126956278,2.405166611481658,0.04398938832688575,54.706191999999994,0.037403777044371145,4.323450977088635,0.15282611609270128,27.7800005,0.018603099236366605,2.256591848902205,0.03403280838678756,65.700878,0.011863452266662078,3.0945211263267316,0.03607184925157493,85.284801,0.010204124227024991,1.1934757544904484,0.04109618525959727,28.8943625,-0.0029143916771583456,1.4936041310191226,0.024586739971566685,60.837141,2012-06-14,3
2012-06-15,1342.839966,0.01033781524949795,0.01,0.6393,-0.0062179387533032315,118.300499,4.625412,1492.258545,25.459175,54.924778,30.01,67.186371,87.4702,29.359522,60.866734,0.01022724816650289,2.940571780040091,0.024856799463205063,117.701679,0.0021920592291500007,0.14411058578362024,0.031156270140610228,4.6203535,0.008060803890749701,65.80389636367407,0.04409684674559801,1486.2922365,0.02317642030009215,0.5086786311148758,0.01998016947190456,25.1708315,0.004548864380581774,2.405166611481658,0.04379019267918858,54.800421,0.060798831360946215,4.323450977088635,0.14406701023287688,29.1500005,0.01327180258981464,2.256591848902205,0.033587047719874696,66.74636849999999,0.019612321131708965,3.0945211263267316,0.03537800446696968,86.628952,0.010966792333675368,1.1934757544904484,0.04065038097317962,29.2002785,0.0019485958139446868,1.4936041310191226,0.024538923527901508,60.807547,2012-06-15,4
2012-06-18,1344.780029,0.0014447462461062432,0.01,0.6382,-0.0017206319411856574,118.529839,4.634684,1495.327148,25.306528,56.039288,31.41,67.097565,85.613968,29.015888,60.790638,0.001938622422885894,2.940571780040091,0.02480870475189029,118.41516899999999,0.002004578186764805,0.14411058578362024,0.031093939906932218,4.630048,0.002056348084105153,65.80389636367407,0.04400635436311497,1493.7928465,-0.005995755950457871,0.5086786311148758,0.0201006882933477,25.3828515,0.02029157040926033,2.405166611481658,0.04291929282687636,55.482033,0.04665111629456842,4.323450977088635,0.13764568535780436,30.71,-0.0013217859318520597,2.256591848902205,0.03363150136524634,67.14196799999999,-0.0212213073709675,3.0945211263267316,0.03614504967608477,86.542084,-0.01170434586775626,1.1934757544904484,0.04113180180770095,29.187705,-0.001250206722115177,1.4936041310191226,0.024569640657811857,60.828686000000005,2012-06-18,0
2012-06-19,1357.97998,0.009815695292423321,0.01,0.6365,-0.002663741773738737,119.676277,4.71561,1517.146606,26.035873,56.195232,31.91,68.203629,88.119415,29.652863,61.653042000000006,0.009672146774788004,2.940571780040091,0.02457104995035976,119.103058,0.0174609531092087,0.14411058578362024,0.03056032746211418,4.675147,0.014591762096463956,65.80389636367407,0.043373459165668836,1506.236877,0.028820429258411107,0.5086786311148758,0.019537606098895773,25.671200499999998,0.002782761979416959,2.405166611481658,0.04280019008519545,56.11726,0.015918497293855527,4.323450977088635,0.13548890558096632,31.66,0.016484413406060217,2.256591848902205,0.03308609647299274,67.650597,0.029264465349859714,3.0945211263267316,0.03511735894214381,86.8666915,0.02195262816013077,1.1934757544904484,0.04024824700705792,29.3343755,0.014186460750749141,1.4936041310191226,0.024225960026743244,61.22184,2012-06-19,1
2012-06-20,1355.689941,-0.0016863569667646683,0.01,0.6352,-0.0020424194815396035,119.482254,4.744271,1527.033447,26.230927,56.035473,31.6,68.59921999999999,88.283997,30.549658,61.729145,-0.0016212319171660106,2.940571780040091,0.02461095000802455,119.57926549999999,0.006077898723600983,0.14411058578362024,0.030375706991362893,4.7299405,0.006516734085486364,65.80389636367407,0.04309263591635925,1522.0900265,0.00749174033841693,0.5086786311148758,0.019392323844097302,26.1334,-0.002842928026349223,2.405166611481658,0.042922214852753326,56.1153525,-0.009714822939517309,4.323450977088635,0.13681806889520998,31.755000000000003,0.005800145913056554,2.256591848902205,0.032895298939291225,68.40142449999999,0.001867715531248093,3.0945211263267316,0.03505189197909483,88.201706,0.030243116828213124,1.1934757544904484,0.039066746818915234,30.101260500000002,0.0012343754262764683,1.4936041310191226,0.024196092964176363,61.69109350000001,2012-06-20,2
2012-06-21,1325.51001,-0.022261676573139155,0.01,0.6386,0.005352644836271958,116.801254,4.697065,1507.600342,25.560947,55.263435,31.84,66.290215,85.860863,29.761831,60.34255200000001,-0.022438478604529855,2.940571780040091,0.02517585795816962,118.14175399999999,-0.009950106138540638,0.14411058578362024,0.030680986059085882,4.720668,-0.012726050656047039,65.80389636367407,0.043648103897600515,1517.3168945,-0.025541605906646114,0.5086786311148758,0.01990061757550985,25.895937,-0.013777665444173248,2.405166611481658,0.04352184426251568,55.649454000000006,0.0075949367088608,4.323450977088635,0.1357867769186129,31.72,-0.033659347730192635,2.256591848902205,0.034041100166928184,67.4447175,-0.027447035502934924,3.0945211263267316,0.03604111370656421,87.07243,-0.025788406534698383,1.1934757544904484,0.0401008847369118,30.1557445,-0.022462533702677923,1.4936041310191226,0.02475208756532409,61.03584850000001,2012-06-21,3
2012-06-22,1335.02002,0.007174604437728771,0.01,0.6428,0.006576886940181881,117.700806,4.652387999999998,1482.030884,26.035873,55.687241,33.049999,66.290215,85.613968,30.164129,60.841385,0.007701561149334957,2.940571780040091,0.02498344641786133,117.25103,-0.00951168442421002,0.14411058578362024,0.030975616346620334,4.674726499999999,-0.016960368930454828,65.80389636367407,0.0444011640203269,1494.815613,0.018580141025291486,0.5086786311148758,0.019537606098895773,25.798409999999997,0.007668832022475591,2.405166611481658,0.04319062263260014,55.475338,0.03800248115577887,4.323450977088635,0.13081546468696217,32.4449995,0.0,2.256591848902205,0.034041100166928184,66.290215,-0.0028755243235790706,3.0945211263267316,0.03614504967608477,85.7374155,0.01351724630114326,1.1934757544904484,0.039566060551274276,29.96298,0.008266687162982178,1.4936041310191226,0.024549147443292466,60.59196850000001,2012-06-22,4
2012-06-25,1313.719971,-0.01595485362084681,0.01,0.6426,-0.00031113876789057304,115.813515,4.5959080000000005,1471.1209720000004,25.331966,54.603352,32.060001,65.587852,83.410301,29.602575,60.071987,-0.016034648055001433,2.940571780040091,0.025390575357634997,116.7571605,-0.012140002080651469,0.14411058578362024,0.03135628167135204,4.624148,-0.007361460626619132,65.80389636367407,0.0447304454331945,1476.5759280000002,-0.027036043692485245,0.5086786311148758,0.020080503468024383,25.683919500000002,-0.019463866058654244,2.405166611481658,0.044047966349788525,55.1452965,-0.029954554612845796,4.323450977088635,0.1348549857215736,32.555,-0.010595274129070242,2.256591848902205,0.034405637325982334,65.9390335,-0.025739573243468872,3.0945211263267316,0.03709998752224538,84.5121345,-0.01861661578227558,1.1934757544904484,0.04031661956740075,29.883352000000002,-0.012645964584797054,1.4936041310191226,0.024863571285216896,60.456686000000005,2012-06-25,0
2012-06-26,1319.98999,0.004772721080906761,0.01,0.6411,-0.0023342670401492738,116.395546,4.597594,1469.756592,25.459175,54.723888,33.099998,66.52436800000001,83.236565,29.929451,59.970501,0.005025587903104478,2.940571780040091,0.025263610860505704,116.1045305,0.0003668480744174474,0.14411058578362024,0.031344782898102844,4.596751,-0.0009274424238174817,65.80389636367407,0.044771968856509865,1470.4387820000002,0.005021678933249785,0.5086786311148758,0.01998016947190456,25.395570499999998,0.0022074835259198178,2.405166611481658,0.04395094536195341,54.66362,0.03243908195760814,4.323450977088635,0.13061786218502597,32.5799995,0.014278802727066164,2.256591848902205,0.03392128203160389,66.05611,-0.002082908200990774,3.0945211263267316,0.03717742468501351,83.323433,0.011042147515883283,1.1934757544904484,0.039876299584995674,29.766013,-0.0016894064116773633,1.4936041310191226,0.02490564704502173,60.021243999999996,2012-06-26,1
2012-06-27,1331.849976,0.008984906014325,0.01,0.643,0.002963656215879018,117.445053,4.663346,1489.87207,25.58639,54.960175,32.23,67.17021899999999,85.28479,30.826244,60.765289,0.009016728183052658,2.940571780040091,0.025037851360500393,116.9202995,0.014301393293970621,0.14411058578362024,0.030902829381225464,4.63047,0.013686264861467512,65.80389636367407,0.04416748101310072,1479.814331,0.004996823345611245,0.5086786311148758,0.01988082848400559,25.522782499999998,0.004317803588809177,2.405166611481658,0.04376198968583448,54.842031500000004,-0.026283929080600066,4.323450977088635,0.1341436852959552,32.664998999999995,0.009708487572553492,2.256591848902205,0.03359512418594624,66.8472935,0.024607274459247597,3.0945211263267316,0.03628456054504832,84.2606775,0.029963563314275188,1.1934757544904484,0.038716223568802235,30.3778475,0.013252982495510546,1.4936041310191226,0.02457989019058434,60.367895000000004,2012-06-27,2
2012-06-28,1329.040039,-0.002109799940410051,0.01,0.6449,0.002954898911353032,117.109924,4.643115,1502.827271,25.365891,54.438801,31.360001,67.0895,85.485977,30.071928000000003,60.520088,-0.0028534960940415077,2.940571780040091,0.025109501224166886,117.2774885,-0.004338301296965663,0.14411058578362024,0.031037479318005313,4.653230499999999,0.008695512360333169,65.80389636367407,0.043786732935640255,1496.3496705,-0.008617823772716693,0.5086786311148758,0.020053647282284533,25.4761405,-0.00948639628603809,2.405166611481658,0.04418110919602469,54.699488,-0.026993453304374748,4.323450977088635,0.1378651415568716,31.7950005,-0.001201708155812109,2.256591848902205,0.03363554429384934,67.1298595,0.0023590021151485008,3.0945211263267316,0.036199166634391176,85.3853835,-0.02446992893457911,1.1934757544904484,0.03968737070966811,30.449086,-0.004035214906984219,1.4936041310191226,0.02467947718481709,60.642688500000006,2012-06-28,3
