,year,weekday,SunLong,MoonLong,SunMoonActualDegrees,SunMoonAspectDegrees,SunMoonAspect,SunSign,Close_S&P500,Change_pct_S&P500,Close_CBOE:VIX,Close_USD-GBP,Change_pct_USD_GBP,Close_LON:FTSE100,Change_pct_LON:FTSE100,Std_Dev_LON:FTSE100,Std_Dev_pct_LON:FTSE100
2005-06-13,2005,0,82.09,149.32,67.22999999999999,67.22999999999999,SX,03_GEM,1200.8199462890625,0.002261863243468998,11.649999618530273,0.5552,0.006708975521305671,5050.4,0.003975826972010266,62.543391016735725,0.012383849005372986
2005-06-14,2005,1,83.05,161.26,78.21,78.21,,03_GEM,1203.9100341796875,0.002573314925500947,11.789999961853027,0.5534,-0.0032420749279539196,5046.8,-0.0007128148265482803,64.45713985677907,0.012771883145117513
2005-06-15,2005,2,84.0,173.36,89.36000000000001,89.36000000000001,SQ,03_GEM,1206.5799560546875,0.0022177087981654076,11.460000038146973,0.5497,-0.006685941452837074,5019.5,-0.005409368312594198,65.53751577960202,0.0130565824842319
2005-06-16,2005,3,84.96,185.7,100.74,100.74,,03_GEM,1210.9599609375,0.0036300991582309816,11.149999618530273,0.5497,0.0,5045.0,0.0050801872696484285,67.21748149993695,0.013323584043595035
2005-06-17,2005,4,85.91,198.37,112.46000000000001,112.46000000000001,,03_GEM,1216.9599609375,0.0049547468071156064,11.479999542236328,0.5483,-0.0025468437329451143,5077.6,0.006461843409316215,69.82819697805236,0.013752205171351102
2005-06-20,2005,0,88.78,238.96,150.18,150.18,,03_GEM,1216.0999755859375,-0.0007066669234541134,11.470000267028807,0.5482,-0.00018238190771469043,5072.0,-0.0011028832519300868,72.08125241099727,0.014211603393335423
2005-06-21,2005,1,89.73,253.41,163.68,163.68,,03_GEM,1213.6099853515625,-0.002047520996927288,11.079999923706056,0.5476,-0.0010944910616563774,5082.1,0.0019913249211356288,74.42788135224761,0.01464510366821739
2005-06-22,2005,2,90.68,268.21,177.52999999999997,177.52999999999997,OP,04_CAN,1213.8800048828125,0.00022249283914033136,11.050000190734863,0.5487,0.0020087655222789103,5099.3,0.0033844276972117004,77.22641660008152,0.015144513286153299
2005-06-23,2005,3,91.64,283.25,191.61,168.39,,04_CAN,1200.72998046875,-0.010833051340467525,12.130000114440918,0.5496,0.0016402405686166688,5114.4,0.002961190751671783,80.31719495270085,0.01570412852977883
2005-06-24,2005,4,92.59,298.36,205.77,154.23,,04_CAN,1191.5699462890625,-0.0076287211352144,12.18000030517578,0.5489,-0.001273653566229882,5079.0,-0.006921633036133246,81.93940395737195,0.016132979712024403
2005-06-27,2005,0,95.45,342.58,247.13,112.87,,04_CAN,1190.68994140625,-0.0007385255775820276,12.520000457763672,0.5476,-0.00236837310985627,5043.5,-0.006989564874975374,82.5515023457082,0.016367899741391533
2005-06-28,2005,1,96.41,356.63,260.22,99.77999999999997,,04_CAN,1201.5699462890625,0.009137563444907348,11.579999923706055,0.5503,0.004930606281957628,5090.4,0.009299097848716187,84.35919788823888,0.016572213949441868
2005-06-29,2005,2,97.36,10.3,87.06,87.06,SQ,04_CAN,1199.8499755859375,-0.0014314361876618387,11.770000457763672,0.5541,0.0069053243685262,5109.1,0.003673581643878876,86.37989504709465,0.016907066811590033
2005-06-30,2005,3,98.31,23.6,74.71000000000001,74.71000000000001,,04_CAN,1191.3299560546875,-0.007100904033514155,12.039999961853027,0.5579,0.006857967875834481,5113.2,0.0008024896752851784,88.6842173487774,0.01734417142861171
2005-07-01,2005,4,99.27,36.6,62.669999999999995,62.669999999999995,SX,04_CAN,1194.43994140625,0.0026105155299391836,11.399999618530273,0.5644,0.011650833482703016,5161.0,0.009348353281702249,92.39611757188956,0.017902754809511638
2005-07-05,2005,1,103.08,86.4,16.679999999999993,16.679999999999993,,04_CAN,1204.989990234375,0.008832632317790745,11.68000030517578,0.57,0.009922041105598689,5190.1,0.005638442162371637,96.92239861400941,0.01867447613996058
2005-07-06,2005,2,104.04,98.49,5.550000000000011,5.550000000000011,,04_CAN,1194.93994140625,-0.008340358766109057,12.270000457763672,0.5689,-0.0019298245614034482,5229.6,0.007610643340205447,102.6813822868937,0.01963465318320592
2005-07-07,2005,3,104.99,110.48,5.490000000000009,5.490000000000009,,04_CAN,1197.8699951171875,0.0024520510273422502,12.489999771118164,0.5742,0.009316224292494457,5158.3,-0.013633929937280187,105.49667432564385,0.020451829929558935
2005-07-08,2005,4,105.94,122.39,16.450000000000003,16.450000000000003,,04_CAN,1211.8599853515625,0.011679055566465202,11.449999809265135,0.5761,0.00330895158481348,5232.2,0.014326425372700236,110.56398633113776,0.02113145260715144
2005-07-11,2005,0,108.8,157.93,49.13000000000001,49.13000000000001,,04_CAN,1219.43994140625,0.006254811732634646,11.279999732971193,0.5696,-0.011282763409130259,5242.4,0.0019494667635029383,115.65298982941555,0.02206107695509987
2005-07-12,2005,1,109.76,169.87,60.11,60.11,SX,04_CAN,1222.2099609375,0.0022715506005615005,10.949999809265137,0.5639,-0.01000702247191021,5217.2,-0.004806958644895443,119.40370258947648,0.02288654883644033
2005-07-13,2005,2,110.71,181.95,71.24,71.24,,04_CAN,1223.2900390625,0.0008837091494260374,10.84000015258789,0.5699,0.010640184429863364,5245.9,0.005501035037951407,123.26023936099766,0.023496490470843453
2005-07-14,2005,3,111.67,194.26,82.58999999999999,82.58999999999999,,04_CAN,1226.5,0.0026240391362624127,10.8100004196167,0.568,-0.0033339182312687177,5259.7,0.0026306258220705203,125.9676341153498,0.023949585359497653
2005-07-15,2005,4,112.62,206.87,94.25,94.25,SQ,04_CAN,1227.9200439453125,0.001157801830666605,10.329999923706056,0.5702,0.0038732394366198797,5230.8,-0.0054946099587428465,127.9254105036537,0.024456184618730153
2005-07-18,2005,0,115.48,247.28,131.8,131.8,TR,04_CAN,1221.1300048828125,-0.005529707814430296,10.770000457763672,0.5713,0.0019291476674849761,5214.2,-0.003173510744054475,128.31903499841266,0.02460953453998939
2005-07-19,2005,1,116.43,261.72,145.29000000000002,145.29000000000002,,04_CAN,1229.3499755859375,0.006731446013329201,10.449999809265137,0.5756,0.00752669350603874,5201.5,-0.0024356564765447564,127.99507202725778,0.024607338657552203
2005-07-20,2005,2,117.39,276.59,159.2,159.2,,04_CAN,1235.199951171875,0.004758592509955806,10.229999542236328,0.5782,0.004517025712300393,5215.2,0.0026338556185714346,128.43302076187427,0.02462667218167554
2005-07-21,2005,3,118.34,291.77,173.42999999999998,173.42999999999998,,04_CAN,1227.0400390625,-0.00660614672274995,10.970000267028807,0.5729,-0.00916637841577328,5221.6,0.0012271820831417646,129.09188647056237,0.02472266862083698
2005-07-22,2005,4,119.3,307.08,187.77999999999997,172.22000000000003,,04_CAN,1233.6800537109375,0.0054114082972474,10.520000457763672,0.5734,0.0008727526618956816,5241.8,0.0038685460395280202,129.51564452973378,0.024708238492451785
2005-07-25,2005,0,122.16,352.02,229.85999999999999,130.14000000000001,,05_LEO,1229.030029296875,-0.003769230441940885,11.100000381469727,0.5733,-0.0001743983257760373,5270.7,0.005513373268724475,128.70970248629524,0.024419849827593158
2005-07-26,2005,1,123.12,6.24,116.88000000000001,116.88000000000001,TR,05_LEO,1231.1600341796875,0.001733077981854514,10.989999771118164,0.5741,0.0013954299668585968,5256.2,-0.0027510577342667597,127.01094730159961,0.024164024828126712
2005-07-27,2005,2,124.07,20.01,104.05999999999999,104.05999999999999,,05_LEO,1236.7900390625,0.0045729269359882085,10.359999656677246,0.574,-0.00017418568193716677,5263.6,0.0014078611924965845,125.41167395128485,0.02382621664854564
2005-07-28,2005,3,125.03,33.35,91.68,91.68,SQ,05_LEO,1243.719970703125,0.005603159325149543,10.520000457763672,0.5707,-0.005749128919860569,5270.3,0.0012728930769814184,125.41494518024115,0.023796547669058903
2005-07-29,2005,4,125.98,46.3,79.68,79.68,,05_LEO,1234.1800537109375,-0.00767047021589129,11.56999969482422,0.568,-0.0047310320658841,5282.3,0.0022769102328141777,125.95239074527309,0.023844232767028205
2005-08-01,2005,0,128.85,83.52,45.33,45.33,SX,05_LEO,1235.3499755859375,0.0009479345185350319,12.079999923706055,0.5649,-0.005457746478873204,5290.8,0.0016091475304318426,126.8665374956885,0.023978705960476392
2005-08-02,2005,1,129.81,95.57,34.24000000000001,34.24000000000001,,05_LEO,1244.1199951171875,0.007099218605715496,11.75,0.5646,-0.0005310674455655251,5327.5,0.00693656913888252,128.90038788600268,0.02419528632304133
2005-08-03,2005,2,130.77,107.53,23.24000000000001,23.24000000000001,,05_LEO,1245.0400390625,0.0007395138322054962,11.829999923706055,0.5617,-0.0051363797378675136,5332.3,0.0009009854528390093,130.48512025258475,0.024470701245726
2005-08-04,2005,3,131.72,119.43,12.289999999999992,12.289999999999992,,05_LEO,1235.8599853515625,-0.007373299992705418,12.520000457763672,0.5623,0.0010681858643404318,5315.5,-0.003150610430771028,130.72355702614905,0.02459289944993868
2005-08-05,2005,4,132.68,131.28,1.4000000000000057,1.4000000000000057,CJ,05_LEO,1226.4200439453125,-0.007638358323871608,12.479999542236328,0.5636,0.0023119331317802416,5314.7,-0.00015050324522625225,130.0529115593793,0.024470414427790715
2005-08-08,2005,0,135.56,166.92,31.359999999999985,31.359999999999985,,05_LEO,1223.1300048828125,-0.0026826364089062027,13.210000038146973,0.5595,-0.007274662881476157,5344.3,0.0055694582949179505,130.31929870823538,0.0243847274120531
2005-08-09,2005,1,136.52,178.92,42.39999999999998,42.39999999999998,,05_LEO,1231.3800048828125,0.006744990284814678,12.399999618530273,0.5603,0.00142984807864166,5363.7,0.00363003573901155,130.51465385175587,0.024332951852593522
2005-08-10,2005,2,137.48,191.07,53.59,53.59,,05_LEO,1229.1300048828125,-0.0018272182357014222,12.380000114440918,0.5565,-0.006782081028020803,5377.5,0.0025728508305833397,130.56669377213356,0.024280184801884437
2005-08-11,2005,3,138.43,203.42,64.98999999999998,64.98999999999998,SX,05_LEO,1237.81005859375,0.007061949245771748,12.420000076293945,0.5531,-0.006109613656783419,5358.6,-0.0035146443514643133,130.00210189517114,0.024260460175264273
2005-08-12,2005,4,139.39,216.05,76.66000000000003,76.66000000000003,,05_LEO,1230.3900146484375,-0.005994493172678084,12.739999771118164,0.5509,-0.0039775809076118,5345.8,-0.002388683611391107,130.13020776029987,0.024342513330147007
2005-08-15,2005,0,142.27,256.2,113.92999999999998,113.92999999999998,,05_LEO,1233.8699951171875,0.0028283555842611996,12.260000228881836,0.5529,0.0036304229442729596,5344.2,-0.00029930038534931036,130.22197670708886,0.024366972925243976
2005-08-16,2005,1,143.24,270.48,127.24000000000001,127.24000000000001,,05_LEO,1219.3399658203125,-0.01177598073895536,13.520000457763672,0.5525,-0.0007234581298606324,5322.3,-0.00409790052767478,129.73510347409393,0.024375759253347975
2005-08-17,2005,2,144.2,285.18,140.98000000000002,140.98000000000002,,05_LEO,1220.239990234375,0.0007381242633648366,13.300000190734865,0.5525,0.0,5292.7,-0.005561505364222286,128.86565871931407,0.024347810894120973
2005-08-18,2005,3,145.16,300.22,155.06000000000003,155.06000000000003,,05_LEO,1219.02001953125,-0.0009997793162725976,13.420000076293945,0.5573,0.008687782805429922,5269.3,-0.004421183894798397,127.26531673877376,0.024152224534335444
2005-08-19,2005,4,146.12,315.46,169.33999999999997,169.33999999999997,,05_LEO,1219.7099609375,0.0005659803737392277,13.420000076293945,0.5579999999999999,0.0012560559842094143,5312.6,0.008217410282200799,125.83796544767526,0.023686700569904615
2005-08-22,2005,0,149.01,0.6,148.41,148.41,,05_LEO,1221.72998046875,0.0016561474415583977,13.420000076293945,0.5547,-0.005913978494623606,5318.4,0.0010917441554039176,124.867681956393,0.023478429970741767
2005-08-23,2005,1,149.97,14.97,135.0,135.0,,05_LEO,1217.5899658203125,-0.003388649468067495,13.34000015258789,0.5558,0.0019830539030105676,5300.2,-0.003422081829121515,123.11294139517129,0.02322798033945347
2005-08-24,2005,2,150.93,28.88,122.05000000000001,122.05000000000001,TR,06_VIR,1209.5899658203125,-0.006570356379875575,14.170000076293945,0.556,0.0003598416696655171,5275.2,-0.004716803139504178,120.08729235559704,0.022764500370715243
2005-08-25,2005,3,151.9,42.34,109.56,109.56,,06_VIR,1212.3699951171875,0.0022983237092162323,13.729999542236328,0.5549,-0.0019784172661871935,5255.7,-0.003696542311191986,117.97452558255377,0.02244696721322636
2005-08-26,2005,4,152.86,55.37,97.49000000000001,97.49000000000001,,06_VIR,1205.0999755859375,-0.005996535348556931,13.720000267028807,0.5529999999999999,-0.003424040367633885,5228.1,-0.005251441292311143,115.33811954075307,0.02206119231475164
2005-08-30,2005,1,156.73,104.53,52.19999999999999,52.19999999999999,,06_VIR,1208.4100341796875,-0.0031923276995927674,13.649999618530273,0.5604,0.013381555153707092,5255.8,0.005298291922495757,112.50455684425644,0.021405791096361437
2005-08-31,2005,2,157.69,116.42,41.269999999999996,41.269999999999996,,06_VIR,1220.3299560546875,0.009864136789539124,12.600000381469727,0.5559,-0.00802997858672383,5296.9,0.00781993226530675,109.2138786294987,0.02061845204355353
2005-09-01,2005,3,158.66,128.28,30.379999999999995,30.379999999999995,,06_VIR,1221.5899658203125,0.0010325156400312618,13.149999618530273,0.5467,-0.016549739161719756,5328.5,0.005965753553965669,107.55529199507758,0.02018490982360469
2005-09-02,2005,4,159.63,140.13,19.5,19.5,,06_VIR,1218.02001953125,-0.002922376893187084,13.56999969482422,0.5431,-0.006584964331443066,5326.8,-0.00031903912921082966,104.88526013589133,0.019690106656133386
2005-09-06,2005,1,163.51,188.2,24.689999999999998,24.689999999999998,,06_VIR,1233.3900146484375,0.012618836201971906,12.93000030517578,0.5426,-0.0009206407659732019,5359.2,0.006082451002477951,102.68763862854674,0.019161001386129785
2005-09-07,2005,2,164.48,200.54,36.06,36.06,,06_VIR,1236.3599853515625,0.0024079736886564174,12.520000457763672,0.5436,0.0018429782528566196,5365.9,0.00125018659501408,101.00082625376504,0.0188227186965402
2005-09-08,2005,3,165.45,213.06,47.610000000000014,47.610000000000014,,06_VIR,1231.6700439453125,-0.0037933461627815968,12.93000030517578,0.5431,-0.0009197939661514942,5340.8,-0.004677686874522302,99.13285037053747,0.018561423451643473
2005-09-09,2005,4,166.42,225.83,59.410000000000025,59.410000000000025,SX,06_VIR,1241.47998046875,0.007964743943933206,11.979999542236328,0.5434,0.0005523844595838323,5359.3,0.0034639005392449462,97.21483534858751,0.01813946510711987
2005-09-12,2005,0,169.34,265.96,96.61999999999998,96.61999999999998,,06_VIR,1240.56005859375,-0.0007409880863746832,11.649999618530273,0.5488,0.00993743099006239,5375.1,0.0029481462131248914,94.26432093084654,0.017537221806263423
2005-09-13,2005,1,170.31,280.05,109.74000000000001,109.74000000000001,,06_VIR,1231.199951171875,-0.007545065921665484,12.390000343322756,0.5487,-0.00018221574344023939,5338.0,-0.006902197168424884,91.15353005979316,0.017076345084262486
2005-09-14,2005,2,171.28,294.48,123.20000000000002,123.20000000000002,TR,06_VIR,1227.1600341796875,-0.0032812842368473705,12.90999984741211,0.5473,-0.0025514853289593242,5347.4,0.0017609591607343766,89.0337492507112,0.016649913836763886
2005-09-15,2005,3,172.26,309.21,136.95,136.95,,06_VIR,1227.72998046875,0.0004644433270217796,12.489999771118164,0.5542,0.012607345148912819,5383.5,0.0067509443841868855,87.15442940528399,0.016189176076025633
2005-09-16,2005,4,173.23,324.13,150.9,150.9,,06_VIR,1237.9100341796875,0.008291769259435089,11.220000267028807,0.5541,-0.00018044027426922238,5407.9,0.004532367418965233,85.91529069455683,0.01588699692941009
2005-09-19,2005,0,176.16,8.71,167.45,167.45,OP,06_VIR,1231.02001953125,-0.005565844413728538,12.140000343322756,0.5539999999999999,-0.00018047283883793064,5429.7,0.00403113962906132,85.56346479931501,0.01575841479258799
2005-09-20,2005,1,177.13,23.08,154.05,154.05,,06_VIR,1221.3399658203125,-0.007863441339177824,12.640000343322756,0.5542,0.0003610108303251369,5416.4,-0.0024494907637623298,84.9777894543868,0.01568897966442412
2005-09-21,2005,2,178.11,37.06,141.05,141.05,,06_VIR,1210.199951171875,-0.009121141500479157,13.789999961853027,0.5517,-0.0045110068567305595,5369.7,-0.00862196292740558,81.68165051627349,0.015211585473354843
2005-09-22,2005,3,179.09,50.6,128.49,128.49,,06_VIR,1214.6199951171875,0.003652325337670348,13.329999923706055,0.5587,0.012688055102410667,5385.7,0.002979682291375685,76.49156836581881,0.014202716149399114
2005-09-23,2005,4,180.07,63.73,116.34,116.34,TR,07_LIB,1215.2900390625,0.0005516490326242796,12.960000038146973,0.5627,0.007159477358152921,5413.6,0.005180385093859874,73.6519512936888,0.013604985830812913
2005-09-26,2005,0,183.0,101.05,81.95,81.95,SQ,07_LIB,1215.6300048828125,0.0002797404811898385,13.039999961853027,0.5637,0.001777145903678612,5453.1,0.007296438599083688,72.4245938461154,0.013281361765989142
2005-09-27,2005,1,183.99,113.04,70.95,70.95,,07_LIB,1215.6600341796875,2.470266179210867e-05,12.760000228881836,0.5664,0.0047897817988291624,5447.3,-0.001063615191359113,70.69348422488429,0.012977710833786332
2005-09-28,2005,2,184.97,124.92,60.05,60.05,SX,07_LIB,1216.8900146484375,0.0010117799665758653,12.630000114440918,0.5677,0.0022951977401128865,5494.8,0.008719916288803642,72.29267695439539,0.013156562013976011
2005-09-29,2005,3,185.95,136.77,49.17999999999998,49.17999999999998,,07_LIB,1227.6800537109375,0.008866897527807671,12.239999771118164,0.5678,0.0001761493746696985,5478.2,-0.0030210380723594277,73.7157587847405,0.01345620072007968
2005-09-30,2005,4,186.93,148.64,38.29000000000002,38.29000000000002,,07_LIB,1228.81005859375,0.000920439229583403,11.920000076293945,0.5654,-0.00422684043677346,5477.7,-9.12708553904018e-05,75.75859899723378,0.013830366576708067
2005-10-03,2005,0,189.88,184.92,4.960000000000008,4.960000000000008,CJ,07_LIB,1226.699951171875,-0.0017171957595218945,12.460000038146973,0.5699,0.007958967102935866,5501.5,0.004344889278346864,76.34220304714526,0.013876616022383943
2005-10-04,2005,1,190.87,197.34,6.469999999999999,6.469999999999999,,07_LIB,1214.469970703125,-0.009969822251208682,13.199999809265135,0.5678,-0.003684856992454799,5494.4,-0.0012905571207852962,78.40900155858162,0.014270712281337658
2005-10-05,2005,2,191.85,209.97,18.120000000000005,18.120000000000005,,07_LIB,1196.3900146484375,-0.014887116594756167,14.550000190734865,0.5678,0.0,5427.8,-0.012121432731508341,78.57134445509698,0.014475725792235708
2005-10-06,2005,3,192.84,222.82,29.97999999999999,29.97999999999999,,07_LIB,1191.489990234375,-0.004095674783362702,14.960000038146973,0.5639,-0.006868615709756942,5372.4,-0.010206713585614868,77.2517837359468,0.014379380488412405
2005-10-07,2005,4,193.83,235.89,42.059999999999974,42.059999999999974,,07_LIB,1195.9000244140625,0.0037012767340327546,14.59000015258789,0.5683,0.007802801915233415,5362.3,-0.0018799791527063237,76.42898369082661,0.014253022712423142
2005-10-10,2005,0,196.79,276.5,79.71000000000001,79.71000000000001,,07_LIB,1187.3299560546875,-0.007166208031122001,15.550000190734865,0.5707,0.004223121590709145,5374.5,0.0022751431288812185,75.8931570573109,0.014120970705611852
2005-10-11,2005,1,197.78,290.5,92.72,92.72,SQ,07_LIB,1184.8699951171875,-0.002071842729946871,15.630000114440918,0.5726,0.0033292447871036135,5380.7,0.0011535956833192973,74.7282831480156,0.013888208439053583
2005-10-12,2005,2,198.77,304.7,105.92999999999998,105.92999999999998,,07_LIB,1177.6800537109375,-0.00606812682900193,16.219999313354492,0.5709,-0.002968913726860034,5342.2,-0.0071552028546472135,72.83479586496212,0.013633857935862028
2005-10-13,2005,3,199.76,319.08,119.32,119.32,TR,07_LIB,1176.8399658203125,-0.0007133413595465932,16.469999313354492,0.5719,0.0017516202487299903,5265.2,-0.014413537493916384,71.17276751783893,0.013517581006958698
2005-10-14,2005,4,200.75,333.58,132.82999999999998,132.82999999999998,,07_LIB,1186.5699462890625,0.008267887521960393,14.869999885559082,0.5661,-0.010141633152648932,5275.0,0.0018612778242041994,69.73237654757813,0.013219407876318128
2005-10-17,2005,0,203.72,16.99,186.73,173.27,,07_LIB,1190.0999755859375,0.0029749862685424233,14.670000076293945,0.5704,0.007595831125242869,5286.5,0.0021800947867298692,68.26229197470525,0.012912568235071455
2005-10-18,2005,1,204.71,31.13,173.58,173.58,,07_LIB,1178.1400146484375,-0.010049543049197696,15.329999923706055,0.5722,0.003155680224403934,5263.9,-0.004275040196727531,67.74377024324716,0.012869501746470708
2005-10-19,2005,2,205.7,44.98,160.72,160.72,,07_LIB,1195.760009765625,0.014955773420908258,13.5,0.5677,-0.007864383082838322,5167.8,-0.018256425843955926,70.93961964645277,0.013727237827789923
2005-10-20,2005,3,206.7,58.48,148.22,148.22,,07_LIB,1177.800048828125,-0.015019703611780955,16.110000610351562,0.5647,-0.005284481240091621,5164.1,-0.0007159719803397913,73.84077648004913,0.014298866497559909
2005-10-21,2005,4,207.69,71.63,136.06,136.06,,07_LIB,1179.5899658203125,0.0015197121056060858,16.129999160766598,0.5634,-0.002302107313617796,5142.1,-0.004260180864042118,77.64861404237661,0.015100564758051497
2005-10-24,2005,0,210.68,109.08,101.60000000000001,101.60000000000001,,08_SCO,1199.3800048828125,0.016777049344208095,14.739999771118164,0.5653,0.003372381966631144,5207.6,0.01273798642577928,79.03795591085562,0.015177424516256166
2005-10-25,2005,1,211.67,121.09,90.57999999999998,90.57999999999998,SQ,08_SCO,1196.5400390625,-0.002367861569102958,14.529999732971193,0.5601,-0.009198655581107329,5182.1,-0.004896689453875114,81.32160844443536,0.015692790267350175
2005-10-26,2005,2,212.67,132.98,79.69,79.69,,08_SCO,1191.3800048828125,-0.004312462609885159,14.59000015258789,0.5631,0.005356186395286455,5227.8,0.008818818625653702,82.35699120287265,0.01575366142600571
2005-10-27,2005,3,213.67,144.82,68.85,68.85,,08_SCO,1178.9000244140625,-0.010475230755595533,16.020000457763672,0.5607,-0.004262120404901593,5182.8,-0.00860782738436816,84.75720156720683,0.01635355436582674
2005-10-28,2005,4,214.67,156.71,57.95999999999998,57.95999999999998,SX,08_SCO,1198.4100341796875,0.016549333583500303,14.25,0.5628,0.0037453183520599342,5213.4,0.005904144477888229,86.21589763865882,0.016537364798146856
2005-10-31,2005,0,217.66,193.31,24.349999999999994,24.349999999999994,,08_SCO,1207.010009765625,0.007176154521957301,15.31999969482422,0.565,0.003909026297086005,5317.3,0.01992941266735726,86.20975733568088,0.016213070042254692
2005-11-01,2005,1,218.66,205.99,12.669999999999987,12.669999999999987,,08_SCO,1202.760009765625,-0.003521097559766928,14.850000381469727,0.5677,0.004778761061946968,5344.3,0.005077765031124892,86.18348813495906,0.016126244435184976
2005-11-02,2005,2,219.66,218.95,0.710000000000008,0.710000000000008,CJ,08_SCO,1214.760009765625,0.009977052697601962,13.479999542236328,0.5635,-0.007398273736128225,5358.6,0.002675747993189148,86.23148288898277,0.016092166403348405
2005-11-03,2005,3,220.67,232.2,11.530000000000001,11.530000000000001,,08_SCO,1219.93994140625,0.0042641604917701414,13.0,0.5631,-0.0007098491570540766,5431.9,0.013678945993356395,87.06836165729159,0.01602908036916946
2005-11-04,2005,4,221.67,245.7,24.03,24.03,,08_SCO,1220.1400146484375,0.00016400253438453305,13.170000076293945,0.5715,0.014917421417155019,5423.6,-0.0015280104567461095,87.64555151606382,0.016160032361542852
2005-11-07,2005,0,224.68,287.35,62.670000000000016,62.670000000000016,SX,08_SCO,1222.81005859375,0.00218830946715709,13.100000381469727,0.574,0.004374453193350725,5460.8,0.006858912899181391,89.06582762040428,0.0163100328926905
2005-11-08,2005,1,225.68,301.46,75.77999999999997,75.77999999999997,,08_SCO,1218.5899658203125,-0.0034511433266182223,13.079999923706055,0.5751,0.0019163763066201156,5460.9,1.8312335188896967e-05,90.4629142572927,0.01656556872627089
2005-11-09,2005,2,226.69,315.62,88.93,88.93,SQ,08_SCO,1220.6500244140625,0.0016905264703728218,12.800000190734865,0.5746,-0.0008694140149537732,5439.8,-0.0038638319690892375,91.37500398411737,0.016797493287274784
2005-11-10,2005,3,227.69,329.78,102.08999999999997,102.08999999999997,,08_SCO,1230.9599609375,0.008446267412632436,11.899999618530273,0.5724,-0.0038287504350852375,5423.5,-0.0029964336924152013,91.9446045918382,0.01695300167637839
2005-11-11,2005,4,228.7,343.92,115.22000000000003,115.22000000000003,TR,08_SCO,1234.719970703125,0.0030545345786563427,11.630000114440918,0.5745,0.0036687631027254586,5465.1,0.007670323591776551,93.02383527552897,0.017021433327025846
2005-11-14,2005,0,231.71,25.95,205.76000000000002,154.23999999999998,,08_SCO,1233.760009765625,-0.0007774725932012672,12.18000030517578,0.5753,0.0013925152306353272,5470.0,0.0008965984153994633,93.81760047124622,0.017151298075182123
2005-11-15,2005,1,232.72,39.69,193.03,166.97,,08_SCO,1229.010009765625,-0.0038500194222557127,12.229999542236328,0.5771,0.00312880236398394,5439.6,-0.005557586837294237,94.40127512779179,0.017354451637582136
2005-11-16,2005,2,233.73,53.23,180.5,179.5,OP,08_SCO,1231.2099609375,0.0017900189212409767,12.260000228881836,0.5831,0.010396811644429071,5430.0,-0.0017648356496802187,94.83368671302188,0.017464767350464434
2005-11-17,2005,3,234.73,66.52,168.20999999999998,168.20999999999998,,08_SCO,1242.800048828125,0.009413575473187219,11.25,0.5812,-0.0032584462356369803,5460.0,0.005524861878453136,95.5526316352396,0.017500481984476117
2005-11-18,2005,4,235.74,79.53,156.21,156.21,,08_SCO,1248.27001953125,0.004401328040084085,11.119999885559082,0.5836,0.004129387474191226,5498.9,0.007124542124542055,96.6973862399611,0.017584859924705144
2005-11-21,2005,0,238.77,116.9,121.87,121.87,TR,08_SCO,1254.8499755859375,0.005271260185483184,10.81999969482422,0.5818,-0.0030843043180260876,5497.9,-0.00018185455272867745,97.32745722235387,0.01770266051080483
2005-11-22,2005,1,239.78,128.91,110.87,110.87,,08_SCO,1261.22998046875,0.0050842770107506485,10.600000381469727,0.5843,0.004297009281540198,5517.2,0.0035104312555702677,97.64474604078413,0.017698242956714298
2005-11-23,2005,2,240.79,140.79,100.0,100.0,,09_SAG,1265.6099853515625,0.0034728042867999687,10.960000038146973,0.5809,-0.005818928632551845,5531.7,0.0026281447110854117,98.72607614080627,0.017847330140970456
2005-11-25,2005,4,242.81,164.49,78.32,78.32,,09_SAG,1268.25,0.0020859622466586902,10.880000114440918,0.5827,0.003098640041315326,5523.8,-0.0014281324005277485,100.0845623251162,0.018118788211940365
2005-11-28,2005,0,245.85,201.19,44.66,44.66,SX,09_SAG,1257.4599609375,-0.008507817120047334,11.84000015258789,0.5812,-0.0025742234425947252,5477.4,-0.008400014482783713,100.70252600073526,0.018385096213666203
2005-11-29,2005,1,246.86,214.03,32.83000000000001,32.83000000000001,,09_SAG,1257.47998046875,1.5920611289299558e-05,11.890000343322756,0.5824,0.002064693737095613,5491.0,0.0024829298572315306,101.4712907965754,0.01847956488737487
2005-11-30,2005,2,247.87,227.24,20.629999999999995,20.629999999999995,,09_SAG,1249.47998046875,-0.006361930308439456,12.0600004196167,0.5779,-0.007726648351648491,5423.2,-0.012347477690766717,101.56021190030042,0.018726989950638078
2005-12-01,2005,3,248.89,240.84,8.049999999999983,8.049999999999983,,09_SAG,1264.6700439453125,0.01215710832826944,11.239999771118164,0.5781,0.00034608063678831513,5486.1,0.011598318336037972,102.39103811580242,0.018663720696998308
2005-12-02,2005,4,249.9,254.78,4.8799999999999955,4.8799999999999955,CJ,09_SAG,1265.0799560546875,0.0003241257364618999,11.010000228881836,0.5779,-0.00034596090641758614,5528.1,0.007655711707770463,103.85251760270651,0.018786295038567772
2005-12-05,2005,0,252.95,297.83,44.879999999999995,44.879999999999995,,09_SAG,1262.0899658203125,-0.0023634792568365537,11.600000381469727,0.5758,-0.003633846686277864,5510.4,-0.003201823411298821,104.95767900133397,0.01904719784431874
